taxon,cruise_id,year,sight_num,date_gmt,month_gmt,day_gmt,time_gmt,yrday_gmt,lat,lon,observer,species,bearing,distance_nm,count,reticle,method_sighting,on_ice_YN,cue,group_max,group_min,ice_cover
cetacean,LMG0103,2001,150,4/5/2001,04,05,15:30:40,94.64630,-67.6997,-68.1203,SM ,like_minke_whale_ordinary,30,1.5,2,0,2,-9999.0,1,3,2,2
cetacean,LMG0103,2001,151,4/5/2001,04,05,15:39:01,94.65210,-67.7150,-68.1532,SM ,-9999.0,30,2,-9999.0,0,2,-9999.0,3,-9999.0,-9999.0,2
cetacean,LMG0103,2001,152,4/5/2001,04,05,15:39:01,94.65210,-67.7150,-68.1532,SM ,humpback_whale,30,2,2,0,2,-9999.0,3,3,2,2
cetacean,LMG0103,2001,153,4/5/2001,04,05,18:59:51,94.79156,-67.8573,-67.6615,SM ,-9999.0,90,0.5,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,2
cetacean,LMG0103,2001,154,4/5/2001,04,05,18:59:51,94.79156,-67.8573,-67.6615,SM ,minke_whale_ordinary,90,0.5,1,0,1,-9999.0,3,1,1,2
cetacean,LMG0103,2001,155,4/5/2001,04,05,19:18:03,94.80420,-67.9055,-67.6598,SM ,-9999.0,0,0.05,-9999.0,0,-9999.0,-9999.0,3,-9999.0,-9999.0,2
cetacean,LMG0103,2001,156,4/5/2001,04,05,19:18:03,94.80420,-67.9055,-67.6598,SM ,undetermined_minke_whale,0,0.05,1,0,-9999.0,-9999.0,3,1,1,2
cetacean,LMG0103,2001,157,4/5/2001,04,05,19:48:29,94.82533,-67.9755,-67.6448,DT ,-9999.0,275,0.2,-9999.0,0,1,-9999.0,3,-9999.0,-9999.0,1
cetacean,LMG0103,2001,158,4/5/2001,04,05,19:48:29,94.82533,-67.9755,-67.6448,DT ,undetermined_minke_whale,275,0.2,1,0,1,-9999.0,3,1,1,1
cetacean,LMG0103,2001,159,4/5/2001,04,05,20:30:32,94.85453,-68.0180,-67.6297,DT ,-9999.0,65,1.5,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,1
cetacean,LMG0103,2001,160,4/5/2001,04,05,20:30:32,94.85453,-68.0180,-67.6297,DT ,undetermined_minke_whale,65,1.5,8,0,1,-9999.0,1,12,6,1
cetacean,LMG0103,2001,161,4/6/2001,04,06,17:40:47,95.73665,-68.2865,-68.4755,DT ,-9999.0,355,0.1,-9999.0,0,1,-9999.0,1,-9999.0,-9999.0,1
cetacean,LMG0103,2001,162,4/6/2001,04,06,17:40:47,95.73665,-68.2865,-68.4755,DT ,fin_whale,355,0.1,3,0,1,-9999.0,1,3,3,1
cetacean,LMG0201A,2002,1,2/9/2002,02,09,9:26:01,39.39307,-60.2408,-63.0107,DT ,unidentified_large_whale,270,4,2,0,1,-9999.0,1,2,2,0
cetacean,LMG0201A,2002,2,2/9/2002,02,09,11:23:40,39.47477,-60.5638,-62.8805,DT ,unidentified_large_whale,295,1.5,1,0,1,-9999.0,1,1,1,0
cetacean,LMG0201A,2002,3,2/9/2002,02,09,11:48:39,39.49212,-60.6320,-62.8497,DT ,cruciger_dolphin,90,0.01,2,0,1,-9999.0,2,2,2,0
cetacean,LMG0201A,2002,4,2/10/2002,02,10,10:42:39,40.44628,-64.1190,-61.8230,DT ,humpback_whale,305,0.4,2,0,1,-9999.0,1,2,2,0
cetacean,LMG0201A,2002,5,2/10/2002,02,10,11:00:06,40.45840,-64.1643,-61.8493,RP ,-9999.0,90,4,2,0,1,-9999.0,1,2,2,0
cetacean,LMG0201A,2002,6,2/10/2002,02,10,11:22:19,40.47383,-64.2222,-61.8858,RP ,humpback_whale,25,1,2,0,1,-9999.0,1,2,2,0
cetacean,LMG0201A,2002,7,2/10/2002,02,10,11:23:48,40.47486,-64.2262,-61.8882,RP ,humpback_whale,2,1.8,2,0,1,-9999.0,1,2,2,0
cetacean,LMG0201A,2002,8,2/10/2002,02,10,11:36:08,40.48342,-64.2577,-61.9097,RP ,-9999.0,350,4,1,0,2,-9999.0,1,0,0,0
cetacean,LMG0201A,2002,9,2/10/2002,02,10,11:42:48,40.48806,-64.2748,-61.9215,DT ,-9999.0,260,6,6,0,1,-9999.0,1,7,5,0
cetacean,LMG0201A,2002,10,2/10/2002,02,10,11:50:52,40.49366,-64.2930,-61.9465,RP ,-9999.0,340,0,1,0,1,-9999.0,1,1,1,0
cetacean,LMG0201A,2002,11,2/10/2002,02,10,11:53:09,40.49524,-64.2980,-61.9545,DT ,humpback_whale,90,1.8,2,0,1,-9999.0,1,2,2,0
cetacean,LMG0201A,2002,12,2/10/2002,02,10,11:56:34,40.49762,-64.3055,-61.9662,DT ,-9999.0,355,3,0,0,1,-9999.0,1,0,0,0
cetacean,LMG0201A,2002,13,2/10/2002,02,10,11:57:12,40.49806,-64.3070,-61.9683,DT ,humpback_whale,8,7,2,0,1,-9999.0,1,2,2,0
cetacean,LMG0201A,2002,14,2/10/2002,02,10,12:01:21,40.50094,-64.3152,-61.9815,RP ,humpback_whale,17,2,3,0,1,-9999.0,1,0,0,0
cetacean,LMG0201A,2002,15,2/10/2002,02,10,12:10:26,40.50724,-64.3332,-62.0130,RP ,humpback_whale,12,9,2,0,1,-9999.0,1,3,2,0
cetacean,LMG0201A,2002,16,2/10/2002,02,10,12:22:16,40.51547,-64.3567,-62.0563,RP ,humpback_whale,320,5,2,0,1,-9999.0,1,2,2,0
cetacean,LMG0201A,2002,17,2/10/2002,02,10,12:31:58,40.52220,-64.3755,-62.0942,RP ,humpback_whale,270,5.5,2,0,1,-9999.0,1,2,2,0
cetacean,LMG0201A,2002,18,2/10/2002,02,10,12:32:59,40.52290,-64.3775,-62.0980,DT ,humpback_whale,270,0.8,2,0,1,-9999.0,1,2,2,0
cetacean,LMG0201A,2002,19,2/10/2002,02,10,12:34:02,40.52363,-64.3795,-62.1025,DT ,humpback_whale,295,3.5,2,0,1,-9999.0,1,2,2,0
cetacean,LMG0201A,2002,20,2/10/2002,02,10,12:34:52,40.52422,-64.3812,-62.1058,RP ,humpback_whale,315,3,1,0,1,-9999.0,1,1,1,0
cetacean,LMG0201A,2002,21,2/10/2002,02,10,12:35:42,40.52479,-64.3827,-62.1092,RP ,humpback_whale,325,3.5,1,0,1,-9999.0,1,1,1,0
cetacean,LMG0201A,2002,22,2/10/2002,02,10,12:36:50,40.52558,-64.3848,-62.1135,RP ,humpback_whale,330,4,4,0,1,-9999.0,1,0,0,0
cetacean,LMG0201A,2002,23,2/10/2002,02,10,12:49:10,40.53415,-64.4083,-62.1567,DT ,humpback_whale,355,1,3,0,1,-9999.0,1,3,3,0
cetacean,LMG0201A,2002,24,2/10/2002,02,10,13:12:26,40.55030,-64.4558,-62.2395,DT ,humpback_whale,90,0.2,1,0,1,-9999.0,3,1,1,0
cetacean,LMG0201A,2002,25,2/10/2002,02,10,13:13:05,40.55075,-64.4572,-62.2422,DT,minke_whale_ordinary,0,0,1,0,-9999.0,-9999.0,0,1,1,0
cetacean,LMG0201A,2002,26,2/10/2002,02,10,13:18:22,40.55442,-64.4685,-62.2635,DT ,humpback_whale,90,4.5,2,0,1,-9999.0,3,2,2,0
cetacean,LMG0201A,2002,27,2/10/2002,02,10,14:05:28,40.58713,-64.5387,-62.5130,DT ,humpback_whale,0,0.8,2,0,1,-9999.0,3,2,2,0
cetacean,LMG0201A,2002,28,2/10/2002,02,10,14:36:03,40.60837,-64.5800,-62.6768,DT ,humpback_whale,351,1.2,2,0,1,-9999.0,1,2,2,0
cetacean,LMG0201A,2002,29,2/10/2002,02,10,15:35:00,40.64931,-64.6645,-62.9923,RP ,minke_whale_ordinary,310,3,2,0,1,-9999.0,3,2,2,0
cetacean,LMG0201A,2002,30,2/10/2002,02,10,15:41:25,40.65376,-64.6763,-63.0255,RP ,humpback_whale,270,2,2,0,2,-9999.0,3,2,1,0
cetacean,LMG0201A,2002,31,2/10/2002,02,10,18:33:18,40.77313,-64.8503,-63.8892,RP ,humpback_whale,330,6,1,0,1,-9999.0,1,1,1,0
cetacean,LMG0201A,2002,32,2/10/2002,02,10,18:33:54,40.77354,-64.8497,-63.8927,DT ,humpback_whale,350,4.5,1,0,1,-9999.0,1,1,1,0
cetacean,LMG0201A,2002,33,2/12/2002,02,12,11:03:07,42.46050,-65.6267,-67.0675,DT ,unidentified_large_whale,90,2,1,0,1,-9999.0,1,2,1,0
cetacean,LMG0201A,2002,34,2/12/2002,02,12,13:49:22,42.57595,-65.9350,-67.8128,RP ,humpback_whale,290,7,4,0,1,-9999.0,1,4,3,0
cetacean,LMG0201A,2002,35,2/12/2002,02,12,13:53:33,42.57885,-65.9423,-67.8330,RP ,unidentified_whale,270,7,6,0,1,-9999.0,1,7,6,0
cetacean,LMG0201A,2002,36,2/13/2002,02,13,17:16:53,43.72006,-66.7880,-70.6723,RP ,-9999.0,350,8,1,0,1,-9999.0,1,1,1,0
cetacean,LMG0201A,2002,37,2/13/2002,02,13,17:52:34,43.74484,-66.7573,-70.9313,RP ,-9999.0,15,0,3,1,1,-9999.0,1,0,0,0
cetacean,LMG0201A,2002,38,2/13/2002,02,13,17:53:20,43.74537,-66.7567,-70.9367,DT ,-9999.0,90,2,6,1,1,-9999.0,1,0,0,0
cetacean,LMG0201A,2002,39,2/13/2002,02,13,18:02:24,43.75167,-66.7465,-70.9912,RP ,unidentified_whale,90,6,40,0,1,-9999.0,1,60,30,0
cetacean,LMG0201A,2002,40,2/13/2002,02,13,23:17:17,43.97033,-66.9950,-70.9102,RP ,minke_whale_ordinary,90,2.5,8,0,1,-9999.0,1,8,7,0
cetacean,LMG0201A,2002,41,2/13/2002,02,13,23:21:49,43.97349,-67.0063,-70.8982,RP ,minke_whale_ordinary,90,1,1,0,1,-9999.0,1,1,1,0
cetacean,LMG0201A,2002,42,2/14/2002,02,14,22:28:50,44.93669,-68.0305,-70.2410,RP ,humpback_whale,70,1,2,0,1,-9999.0,3,2,2,2
cetacean,LMG0201A,2002,43,2/15/2002,02,15,22:20:02,45.93058,-66.6935,-72.9210,DT ,undetermined_minke_whale,0,0.1,2,0,1,-9999.0,2,3,2,0
cetacean,LMG0201A,2002,44,2/16/2002,02,16,17:37:13,46.73418,-65.0998,-69.6477,DT ,unidentified_whale,0,0.3,1,0,1,-9999.0,3,2,1,0
cetacean,LMG0201A,2002,45,2/16/2002,02,16,17:45:42,46.74007,-65.0803,-69.6157,DT ,humpback_whale,315,0.8,2,0,1,-9999.0,1,2,2,0
cetacean,LMG0201A,2002,46,2/17/2002,02,17,17:03:32,47.71078,-64.9167,-68.3600,DT ,humpback_whale,352,3,2,0,1,-9999.0,1,3,2,0
cetacean,LMG0201A,2002,47,2/17/2002,02,17,17:41:00,47.73681,-65.0178,-68.4735,DT ,humpback_whale,330,5,2,0,1,-9999.0,1,2,2,0
cetacean,LMG0201A,2002,48,2/18/2002,02,18,11:54:59,48.49651,-67.6772,-70.8450,RP ,humpback_whale,20,1.5,1,0,1,-9999.0,1,1,1,0
cetacean,LMG0201A,2002,49,2/19/2002,02,19,1:40:22,49.06970,-68.3270,-69.9637,RP ,unidentified_whale,270,4,1,0,2,-9999.0,3,1,1,0
cetacean,LMG0201A,2002,50,2/20/2002,02,20,11:30:20,50.47940,-67.6882,-67.8487,DT ,unidentified_whale/dolphin,210,0.2,4,0,1,-9999.0,1,6,3,1
cetacean,LMG0201A,2002,51,2/20/2002,02,20,18:48:28,50.78366,-67.1713,-67.6485,-9999.0,unidentified_whale,70,0.8,2,0,2,-9999.0,1,2,2,2
cetacean,LMG0201A,2002,52,2/21/2002,02,21,12:13:55,51.50967,-67.3215,-67.8147,DT ,humpback_whale,0,4,2,0,2,-9999.0,1,2,2,0
cetacean,LMG0201A,2002,53,2/21/2002,02,21,0:00:43,51.00050,-67.1167,-67.6953,DT ,undetermined_minke_whale,340,0.5,1,0,1,-9999.0,3,1,1,2
cetacean,LMG0201A,2002,54,2/21/2002,02,21,0:12:33,51.00872,-67.1467,-67.6592,DT ,undetermined_minke_whale,270,0.2,2,0,1,-9999.0,3,2,2,2
cetacean,LMG0201A,2002,55,2/21/2002,02,21,1:00:59,51.04235,-67.2437,-67.8317,RP ,humpback_whale,50,1,2,0,1,-9999.0,3,2,2,2
cetacean,LMG0201A,2002,56,2/22/2002,02,22,15:19:57,52.63885,-68.2095,-70.5642,JH ,undetermined_minke_whale,10,0.2,1,0,1,-9999.0,1,1,1,0
cetacean,LMG0201A,2002,57,2/22/2002,02,22,15:44:36,52.65597,-68.2448,-70.6592,MM ,unidentified_small_whale,0,0.1,2,0,-9999.0,-9999.0,3,2,2,0
cetacean,LMG0201A,2002,58,2/22/2002,02,22,16:11:28,52.67463,-68.2693,-70.7548,DT ,humpback_whale,20,2,2,0,1,-9999.0,1,2,2,0
cetacean,LMG0201A,2002,59,2/22/2002,02,22,16:12:04,52.67505,-68.2683,-70.7583,RP ,humpback_whale,330,2,2,0,1,-9999.0,1,2,2,0
cetacean,LMG0201A,2002,60,2/22/2002,02,22,17:02:42,52.71021,-68.2498,-70.7227,DT ,unidentified_whale/dolphin,70,2.5,2,0,1,-9999.0,1,2,2,0
cetacean,LMG0201A,2002,61,2/22/2002,02,22,18:53:00,52.78681,-68.2667,-70.5887,-9999.0,humpback_whale,40,0.74,4,2,2,-9999.0,1,5,4,0
cetacean,LMG0201A,2002,62,2/22/2002,02,22,20:06:31,52.83786,-68.2473,-70.6568,RP ,humpback_whale,340,3,2,0,2,-9999.0,3,2,2,0
cetacean,LMG0201A,2002,63,2/22/2002,02,22,22:13:49,52.92626,-68.2558,-70.5630,RP ,humpback_whale,355,1.5,2,0,2,-9999.0,1,2,2,0
cetacean,LMG0201A,2002,64,2/22/2002,02,22,22:19:03,52.92990,-68.2645,-70.5370,RP ,humpback_whale,130,1,2,0,1,-9999.0,1,2,2,0
cetacean,LMG0201A,2002,65,2/22/2002,02,22,22:54:47,52.95471,-68.2705,-70.3697,RP ,humpback_whale,10,2,1,0,2,-9999.0,1,1,1,0
cetacean,LMG0201A,2002,66,2/22/2002,02,22,23:02:35,52.96012,-68.2745,-70.3567,RP ,humpback_whale,340,1.5,2,0,1,-9999.0,1,2,2,0
cetacean,LMG0201A,2002,67,2/22/2002,02,22,23:03:10,52.96053,-68.2748,-70.3562,RP ,humpback_whale,355,3.5,4,0,2,-9999.0,1,7,4,0
cetacean,LMG0201A,2002,68,2/22/2002,02,22,23:12:57,52.96733,-68.2975,-70.3220,RP ,minke_whale_ordinary,330,0.3,1,0,1,-9999.0,1,1,1,0
cetacean,LMG0201A,2002,69,2/22/2002,02,22,23:17:23,52.97040,-68.2962,-70.3007,RP ,minke_whale_ordinary,0,0.1,2,0,1,-9999.0,3,3,2,0
cetacean,LMG0201A,2002,70,2/22/2002,02,22,23:22:12,52.97375,-68.2880,-70.2735,-9999.0,unidentified_whale,180,0,1,0,2,-9999.0,0,1,1,0
cetacean,LMG0201A,2002,71,2/22/2002,02,22,23:45:54,52.99021,-68.3057,-70.1365,-9999.0,humpback_whale,350,1,2,0,1,-9999.0,1,2,2,0
cetacean,LMG0201A,2002,72,2/24/2002,02,24,15:43:53,54.65547,-66.0932,-66.2062,RP ,humpback_whale,20,0.8,2,0,1,-9999.0,1,3,2,0
cetacean,LMG0201A,2002,73,2/24/2002,02,24,16:06:44,54.67134,-66.0505,-66.1133,RP ,unidentified_large_whale,135,1.2,1,0,1,-9999.0,1,1,1,0
cetacean,LMG0201A,2002,74,2/24/2002,02,24,17:02:06,54.70979,-66.0315,-65.8108,RP ,undetermined_minke_whale,90,0.75,1,0,1,-9999.0,0,1,1,2
cetacean,LMG0201A,2002,75,2/24/2002,02,24,19:08:06,54.79729,-66.0390,-65.7323,RP ,like_minke,330,0.5,1,0,1,-9999.0,3,1,1,2
cetacean,LMG0201A,2002,76,2/24/2002,02,24,19:38:23,54.81832,-66.0223,-65.9105,DT ,unidentified_whale,90,1,1,0,1,-9999.0,1,1,1,2
cetacean,LMG0201A,2002,77,2/24/2002,02,24,20:16:24,54.84472,-66.0488,-66.1113,DT ,humpback_whale,90,2,2,0,1,-9999.0,1,2,2,1
cetacean,LMG0201A,2002,78,2/24/2002,02,24,20:20:28,54.84755,-66.0570,-66.1313,DT ,humpback_whale,215,2,4,0,1,-9999.0,1,5,3,1
cetacean,LMG0201A,2002,79,2/27/2002,02,27,16:52:42,57.70326,-64.6352,-62.9007,-9999.0,humpback_whale,330,0.5,3,0,1,-9999.0,3,3,3,0
cetacean,LMG0201A,2002,80,2/27/2002,02,27,17:03:29,57.71075,-64.6178,-62.8333,-9999.0,humpback_whale,320,0.5,2,0,1,-9999.0,3,3,2,0
cetacean,LMG0201A,2002,81,2/27/2002,02,27,17:38:52,57.73533,-64.5612,-62.6252,-9999.0,humpback_whale,0,0.2,1,0,1,-9999.0,3,1,1,0
cetacean,LMG0201A,2002,82,2/27/2002,02,27,17:51:51,57.74434,-64.5343,-62.6762,-9999.0,humpback_whale,340,1,3,0,1,-9999.0,3,3,3,0
cetacean,LMG0201A,2002,83,2/27/2002,02,27,17:52:25,57.74474,-64.5337,-62.6797,-9999.0,humpback_whale,5,2.5,1,0,2,-9999.0,3,1,1,0
cetacean,LMG0201A,2002,84,2/27/2002,02,27,17:57:26,57.74822,-64.5282,-62.7093,-9999.0,humpback_whale,90,1,2,0,1,-9999.0,3,2,2,0
cetacean,LMG0201A,2002,85,2/27/2002,02,27,18:27:45,57.76927,-64.4863,-62.8395,-9999.0,humpback_whale,90,1.5,1,0,2,-9999.0,3,1,1,0
cetacean,LMG0201A,2002,86,2/27/2002,02,27,18:32:18,57.77243,-64.4750,-62.8293,-9999.0,humpback_whale,40,1,2,0,1,-9999.0,3,2,2,0
cetacean,LMG0201A,2002,87,2/27/2002,02,27,18:35:01,57.77432,-64.4685,-62.8195,-9999.0,humpback_whale,70,1.2,2,0,2,-9999.0,3,2,2,0
cetacean,LMG0201A,2002,88,2/27/2002,02,27,18:40:54,57.77840,-64.4563,-62.7937,-9999.0,humpback_whale,90,0.8,3,0,1,-9999.0,3,3,2,0
cetacean,LMG0201A,2002,89,2/27/2002,02,27,18:41:16,57.77866,-64.4557,-62.7922,-9999.0,humpback_whale,320,0.01,1,0,1,-9999.0,4,1,1,0
cetacean,LMG0201A,2002,90,2/27/2002,02,27,18:44:18,57.78076,-64.4495,-62.7780,-9999.0,humpback_whale,260,2,2,0,1,-9999.0,1,4,2,0
cetacean,LMG0201A,2002,91,2/27/2002,02,27,18:49:14,57.78419,-64.4380,-62.7603,-9999.0,humpback_whale,20,1,2,0,1,-9999.0,3,2,2,0
cetacean,LMG0201A,2002,92,2/27/2002,02,27,18:56:01,57.78890,-64.4185,-62.7563,-9999.0,humpback_whale,330,1,2,0,1,-9999.0,3,2,2,0
cetacean,LMG0201A,2002,93,2/27/2002,02,27,18:56:27,57.78920,-64.4172,-62.7563,-9999.0,humpback_whale,350,2.5,3,0,1,-9999.0,3,3,3,0
cetacean,LMG0201A,2002,94,2/27/2002,02,27,19:19:23,57.80512,-64.3525,-62.7418,-9999.0,humpback_whale,340,2,5,0,1,-9999.0,3,6,4,0
cetacean,LMG0201A,2002,95,2/27/2002,02,27,19:27:39,57.81087,-64.3287,-62.7392,-9999.0,humpback_whale,330,2.5,2,0,1,-9999.0,3,2,2,0
cetacean,LMG0201A,2002,96,2/27/2002,02,27,19:45:21,57.82316,-64.2777,-62.7353,-9999.0,humpback_whale,5,0.2,1,0,1,-9999.0,3,1,1,0
cetacean,LMG0201A,2002,97,2/27/2002,02,27,19:56:09,57.83066,-64.2462,-62.7352,-9999.0,humpback_whale,15,3,2,0,2,-9999.0,3,3,2,0
cetacean,NBP0103,2001,1,4/25/2001,04,25,14:03:41,114.58589,-53.8320,-66.2092,AF ,cruciger_dolphin,330,0.5,6,0,1,-9999.0,2,8,5,0
cetacean,NBP0103,2001,2,4/28/2001,04,28,17:00:48,117.70889,-64.8278,-64.0503,AF ,minke_whale_ordinary,340,0.5,1,0,1,-9999.0,3,1,1,0
cetacean,NBP0103,2001,3,4/28/2001,04,28,17:04:45,117.71163,-64.8377,-64.0678,AF ,humpback_whale,5,1.2,3,0,1,-9999.0,1,3,3,0
cetacean,NBP0103,2001,4,5/1/2001,05,01,13:50:53,120.57700,-66.2000,-71.0527,AF ,humpback_whale,20,0.25,1,0,1,-9999.0,2,1,1,0
cetacean,NBP0103,2001,5,5/1/2001,05,01,14:08:11,120.58901,-66.2203,-71.0838,AF ,like_humpback_whale,60,1,1,0,1,-9999.0,1,1,1,0
cetacean,NBP0103,2001,6,5/1/2001,05,01,15:13:09,120.63413,-66.2962,-71.2070,AF ,humpback_whale,315,1.75,1,0,1,-9999.0,1,1,1,0
cetacean,NBP0103,2001,7,5/1/2001,05,01,18:33:20,120.77315,-66.4217,-71.3813,AF ,humpback_whale,0,1.5,2,0,1,-9999.0,1,3,2,0
cetacean,NBP0103,2001,8,5/1/2001,05,01,19:13:36,120.80111,-66.4447,-71.2555,AF ,humpback_whale,10,2,1,0,2,-9999.0,1,1,1,0
cetacean,NBP0103,2001,9,5/1/2001,05,01,19:51:39,120.82753,-66.4728,-71.1467,AF ,humpback_whale,320,1.3,1,0,1,-9999.0,1,1,1,0
cetacean,NBP0103,2001,10,5/2/2001,05,02,13:27:57,121.56108,-66.8763,-70.1728,AF ,minke_whale_ordinary,350,0.3,1,0,1,-9999.0,1,1,1,0
cetacean,NBP0103,2001,11,5/2/2001,05,02,14:15:58,121.59442,-66.8960,-70.0128,AF ,unidentified_large_whale,5,2,1,0,1,-9999.0,1,1,1,0
cetacean,NBP0103,2001,12,5/5/2001,05,05,18:19:36,124.76361,-67.4002,-71.1225,AF ,minke_whale_ordinary,45,0.75,1,0,1,-9999.0,1,1,1,0
cetacean,NBP0103,2001,13,5/5/2001,05,05,18:43:32,124.78023,-67.4405,-70.9600,AF ,humpback_whale,30,1,2,0,1,-9999.0,1,2,2,0
cetacean,NBP0103,2001,14,6/5/2001,06,05,17:43:23,155.73846,-67.9783,-68.5517,AF ,humpback_whale,330,1.5,1,0,2,-9999.0,1,2,1,0
cetacean,NBP0103,2001,15,6/5/2001,06,05,20:17:48,155.84569,-67.8575,-68.0975,AF ,humpback_whale,30,0.2,1,0,1,-9999.0,1,1,1,0
cetacean,NBP0103,2001,16,7/5/2001,07,05,14:56:23,185.62249,-68.6740,-67.9758,AF ,minke_whale_ordinary,340,0.3,3,0,1,-9999.0,1,3,2,0
cetacean,NBP0103,2001,17,7/5/2001,07,05,18:22:35,185.76568,-68.5388,-68.5403,AF ,minke_whale_ordinary,330,0.5,1,0,1,-9999.0,3,1,1,0
cetacean,NBP0103,2001,18,5/12/2001,05,12,16:29:24,131.68708,-68.6828,-70.5883,AF ,minke_whale_ordinary,350,0.4,1,0,1,-9999.0,3,1,1,0
cetacean,NBP0103,2001,19,5/12/2001,05,12,16:33:36,131.69000,-68.6858,-70.6025,AF ,minke_whale_ordinary,10,0.3,2,0,1,-9999.0,3,3,2,0
cetacean,NBP0103,2001,20,5/12/2001,05,12,16:38:39,131.69351,-68.6893,-70.6195,AF ,minke_whale_ordinary,330,0.8,1,0,2,-9999.0,4,1,1,0
cetacean,NBP0103,2001,21,5/12/2001,05,12,16:48:55,131.70064,-68.6952,-70.6545,AF ,minke_whale_ordinary,340,1,3,0,2,-9999.0,3,3,3,0
cetacean,NBP0103,2001,22,5/12/2001,05,12,17:02:38,131.71016,-68.7053,-70.6983,AF ,minke_whale_ordinary,60,0.3,1,0,1,-9999.0,3,1,1,0
cetacean,NBP0103,2001,23,5/12/2001,05,12,17:17:29,131.72047,-68.7117,-70.7500,AF ,minke_whale_ordinary,70,0.2,1,0,1,-9999.0,3,1,1,5
cetacean,NBP0103,2001,24,5/12/2001,05,12,17:31:28,131.73019,-68.7155,-70.8017,AF ,minke_whale_ordinary,330,0.2,1,0,1,-9999.0,3,1,1,5
cetacean,NBP0103,2001,25,5/12/2001,05,12,17:35:45,131.73316,-68.7180,-70.8177,AF ,minke_whale_ordinary,340,0.3,1,0,1,-9999.0,3,1,1,5
cetacean,NBP0103,2001,26,5/12/2001,05,12,17:54:53,131.74644,-68.7317,-70.8865,AF ,minke_whale_ordinary,0,0.4,1,0,1,-9999.0,3,1,1,5
cetacean,NBP0103,2001,27,5/12/2001,05,12,18:09:32,131.75662,-68.7403,-70.9423,AF ,minke_whale_ordinary,30,0.5,2,0,1,-9999.0,3,2,2,5
cetacean,NBP0103,2001,28,5/16/2001,05,16,17:30:12,135.72931,-69.0832,-72.5460,AF ,humpback_whale,315,1,2,0,2,-9999.0,3,3,2,0
cetacean,NBP0103,2001,29,5/16/2001,05,16,17:41:24,135.73708,-69.0972,-72.5728,AF ,minke_whale_ordinary,330,0.6,2,0,2,-9999.0,3,2,2,0
cetacean,NBP0103,2001,30,5/16/2001,05,16,17:47:39,135.74142,-69.1052,-72.5875,AF ,humpback_whale,0,0.5,2,0,1,-9999.0,3,3,2,0
cetacean,NBP0103,2001,31,5/16/2001,05,16,17:58:14,135.74877,-69.1182,-72.6153,AF ,humpback_whale,345,1,1,0,1,-9999.0,3,1,1,0
cetacean,NBP0103,2001,32,5/28/2001,05,28,14:50:20,147.61828,-67.8918,-68.1473,AF ,humpback_whale,260,2,2,0,2,-9999.0,3,3,2,0
cetacean,NBP0103,2001,33,5/30/2001,05,30,13:59:23,149.58290,-67.8283,-69.4008,AF ,humpback_whale,260,2.5,2,0,2,-9999.0,3,3,2,0
cetacean,NBP0103,2001,34,5/30/2001,05,30,15:19:20,149.63842,-68.0732,-69.3043,AF ,minke_whale_ordinary,20,0.1,1,0,1,-9999.0,2,1,1,0
cetacean,NBP0103,2001,35,5/31/2001,05,31,15:54:49,150.66307,-67.1655,-69.2523,AF ,minke_whale_ordinary,0,0.3,1,0,1,-9999.0,3,1,1,1
cetacean,NBP0103,2001,36,5/31/2001,05,31,16:50:55,150.70203,-67.0527,-69.0718,AF ,minke_whale_ordinary,270,0.5,1,0,1,-9999.0,3,1,1,1
cetacean,NBP0104,2001,1,7/29/2001,07,29,16:50:47,209.70193,-66.4332,-69.7298,AF ,minke_whale_ordinary,350,0.5,1,0,1,-9999.0,3,1,1,9
cetacean,NBP0104,2001,2,7/29/2001,07,29,19:14:34,209.80178,-66.3062,-70.1632,AF ,minke_whale_ordinary,5,1.5,1,0,2,-9999.0,1,1,1,0
cetacean,NBP0104,2001,3,8/14/2001,08,14,17:18:10,225.72095,-67.7103,-69.8838,BP ,minke_whale_ordinary,20,1.5,2,0,2,-9999.0,1,3,2,0
cetacean,NBP0104,2001,4,8/14/2001,08,14,17:43:58,225.73887,-67.6843,-69.9127,BP ,like_minke,20,3,1,0,2,-9999.0,1,2,1,0
cetacean,NBP0104,2001,5,8/14/2001,08,14,17:45:24,225.73986,-67.6835,-69.9132,BP ,minke_whale_ordinary,10,0.5,1,0,1,-9999.0,1,1,1,0
cetacean,NBP0104,2001,6,8/22/2001,08,22,17:28:55,233.72842,-68.4867,-75.6225,BP ,like_minke,330,3,1,0,2,-9999.0,1,1,1,0
cetacean,NBP0104,2001,7,8/22/2001,08,22,17:54:56,233.74648,-68.4432,-75.6532,BP ,like_minke,5,2.5,2,0,2,-9999.0,1,2,2,0
cetacean,NBP0104,2001,8,8/22/2001,08,22,18:32:18,233.77243,-68.3863,-75.6228,AF ,like_minke,90,3,2,0,2,-9999.0,1,2,1,0
cetacean,NBP0104,2001,9,8/22/2001,08,22,18:54:10,233.78762,-68.3500,-75.6258,AF ,like_minke,315,1.5,1,0,2,-9999.0,1,1,1,0
cetacean,NBP0104,2001,10,8/27/2001,08,27,21:03:03,238.87712,-64.7328,-63.0680,AF ,killer_whale,320,1.5,3,0,1,-9999.0,3,3,3,1
